group	x	y
1	0.5	0
2	1.5	0
3	2.5	0
4	3.5	0
5	4.5	0
6	5.5	0
7	6.5	0
8	7.5	0
9	8.5	0
10	9.5	0
11	10.5	0
12	11.5	0
13	12.5	0
14	13.5	0
15	14.5	0
16	15.5	0
17	16.5	0
18	17.5	0
19	18.5	0
20	19.5	0
21	19.5	0.0557043875245926
22	19.5	0.202741471375502
23	19.5	0.224458600900811
24	18.5	0.243184873976585
25	19.5	0.267410122591802
26	19.5	0.662216106156854
27	19.5	0.673368834122364
28	19.5	0.681662462814436
29	19.5	0.670627628003935
30	25.5	0.16310525442475
31	30.5	0.156664907561206
32	31.5	0.148502156074905
33	32.5	0.145347759144672
34	33.5	0.13528344578967
35	34.5	0.124018669335554
36	35.5	0.115922646992107
37	36.5	0.103524085781465
38	37.5	0.0973800727560074
39	38.5	0.0932697205954517
40	39.5	0.0904669194994265
41	39.5	0.0876395481494412
42	41.5	0.080800766818035
43	42.5	0.0779249566902573
44	43.5	0.0779209988338006
45	44.5	0.0774179116862604
46	44.5	0.0821258643813848
47	44.5	0.0890554681955466
48	44.5	0.0903646170776125
49	44.5	0.0909948684928244
50	44.5	0.0976553642402121
51	44.5	0.0967385117482372
52	44.5	0.129930214828948
53	44.5	0.129165546616647
54	44.5	0.141708135319818
55	51.5	0.123202733716234
56	55.5	0.119905395529968
57	56.5	0.119572240865596
58	57.5	0.1194686962616
59	58.5	0.119253946527283
60	59.5	0.118556443611031
61	60.5	0.115951399941587
62	61.5	0.114801673138694
63	62.5	0.114125457296541
64	63.5	0.11408131516852
65	64.5	0.114085649031453
66	65.5	0.113309903305601
67	66.5	0.110600627265672
68	67.5	0.110250414615203
69	68.5	0.110209213432751
70	69.5	0.109483085327214
71	69.5	0.108754138400837
72	71.5	0.108757912440355
73	72.5	0.108653012137719
74	73.5	0.108654840592429
75	74.5	0.108586701342463
76	75.5	0.101402113390161
77	76.5	0.0999558814831319
78	77.5	0.097762236201973
79	78.5	0.0961476314762159
80	79.5	0.150589313783018
81	90.5	0.150106096575761
82	90.5	0.149696410962224
83	92.5	0.144598415527855
84	93.5	0.13952273757746
85	94.5	0.134539985106887
86	95.5	0.130528647872177
87	96.5	0.130425930489192
88	97.5	0.128735645736234
89	98.5	0.125896500729267
90	99.5	0.123594166757936
