colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.423741527884685	45.5	LOPART	2
#000000	46.5	0.413493007373453	46.5	LOPART	2
#000000	47.5	0.416633812105299	47.5	LOPART	2
#000000	48.5	0.417251446425864	48.5	LOPART	2
#000000	49.5	0.417784463074672	49.5	LOPART	2
#000000	50.5	0.421091842626767	50.5	LOPART	2
#000000	51.5	0.420072333579441	51.5	LOPART	2
#000000	52.5	0.408575612903231	52.5	LOPART	2
#000000	53.5	0.406275284710396	53.5	LOPART	2
#000000	54.5	0.394796867528101	54.5	LOPART	2
#000000	55.5	0.386791858451845	55.5	LOPART	2
#000000	56.5	0.386729808362916	56.5	LOPART	2
#000000	57.5	0.382789898015029	57.5	LOPART	2
#000000	58.5	0.368487062954351	58.5	LOPART	2
#000000	59.5	0.351216423043861	59.5	LOPART	2
#000000	60.5	0.326231177708924	60.5	LOPART	2
#000000	61.5	0.326148481019817	61.5	LOPART	2
#000000	62.5	0.294393399470987	62.5	LOPART	2
#000000	63.5	0.290474141556761	63.5	LOPART	2
#000000	64.5	0.280014141790152	64.5	LOPART	2
#000000	65.5	0.265496052625626	65.5	LOPART	2
#000000	66.5	0.261202041343896	66.5	LOPART	2
#000000	67.5	0.260974161188378	67.5	LOPART	2
#000000	68.5	0.254078333412534	68.5	LOPART	2
#000000	69.5	0.24185634530488	69.5	LOPART	2
#000000	70.5	0.236826932989437	70.5	LOPART	2
#000000	71.5	0.231597097979632	71.5	LOPART	2
#000000	72.5	0.214679302073539	72.5	LOPART	2
#000000	73.5	0.201699533692198	73.5	LOPART	2
#000000	74.5	0.181037172372406	74.5	LOPART	2
#000000	75.5	0.164715560186136	75.5	LOPART	2
#000000	76.5	0.163319295363036	76.5	LOPART	2
#000000	77.5	0.159883660260385	77.5	LOPART	2
#000000	78.5	0.158474004981237	78.5	LOPART	2
#000000	79.5	0.155786392896296	79.5	LOPART	2
#000000	90.5	0.155784158683333	90.5	LOPART	2
#000000	91.5	0.14938992679144	91.5	LOPART	2
#000000	92.5	0.140700255895013	92.5	LOPART	2
#000000	93.5	0.139981223993982	93.5	LOPART	2
#000000	94.5	0.138434940466606	94.5	LOPART	2
#000000	95.5	0.13552255456938	95.5	LOPART	2
#000000	96.5	0.132656074850954	96.5	LOPART	2
#000000	97.5	0.124279565264887	97.5	LOPART	2
#000000	98.5	0.123630229687109	98.5	LOPART	2
#000000	99.5	0.123594166757936	99.5	LOPART	2
