colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.499257416012433	20.5	LOPART	2
#000000	21.5	0.489605616154696	21.5	LOPART	2
#000000	22.5	0.48956765106025	22.5	LOPART	2
#000000	23.5	0.480057401846383	23.5	LOPART	2
#000000	24.5	0.467911981888282	24.5	LOPART	2
#000000	25.5	0.462084661096008	25.5	LOPART	2
#000000	26.5	0.476991959251636	26.5	LOPART	2
#000000	27.5	0.4802653076244	27.5	LOPART	2
#000000	28.5	0.486983473451978	28.5	LOPART	2
#000000	29.5	0.488565559538909	29.5	LOPART	2
#000000	30.5	1	30.5	LOPART	2
#000000	31.5	0.999663978787829	31.5	LOPART	2
#000000	32.5	0.999309156718735	32.5	LOPART	2
#000000	33.5	0.998166848425702	33.5	LOPART	2
#000000	34.5	0.998052840209361	34.5	LOPART	2
#000000	35.5	0.998367405593142	35.5	LOPART	2
#000000	36.5	0.998455383427317	36.5	LOPART	2
#000000	37.5	0.999396039957541	37.5	LOPART	2
#000000	38.5	0.999616180610924	38.5	LOPART	2
#000000	39.5	0.999617789796802	39.5	LOPART	2
#000000	40.5	0.999312476436083	40.5	LOPART	2
#000000	41.5	0.998648641654883	41.5	LOPART	2
