colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.649416402310224	45.5	LOPART	2
#000000	46.5	0.650516327435542	46.5	LOPART	2
#000000	47.5	0.650178684763317	47.5	LOPART	2
#000000	48.5	0.649930436232738	48.5	LOPART	2
#000000	49.5	0.649573993838032	49.5	LOPART	2
#000000	50.5	0.648309460449578	50.5	LOPART	2
#000000	51.5	0.648046336664988	51.5	LOPART	2
#000000	52.5	0.65017171604924	52.5	LOPART	2
#000000	53.5	0.650161903842309	53.5	LOPART	2
#000000	54.5	0.651322507988386	54.5	LOPART	2
#000000	55.5	0.999833400204407	55.5	LOPART	2
#000000	56.5	0.999911691797939	56.5	LOPART	2
#000000	57.5	0.999748139811328	57.5	LOPART	2
#000000	58.5	0.999973914343389	58.5	LOPART	2
#000000	59.5	1	59.5	LOPART	2
#000000	60.5	0.998580247427796	60.5	LOPART	2
