colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0.996742512281884	0.5	OPART	2
#00BFFF	1.5	1	1.5	OPART	2
#00BFFF	2.5	0.988457830830222	2.5	OPART	2
#00BFFF	3.5	0.94379824393078	3.5	OPART	2
#00BFFF	4.5	0.947799687199594	4.5	OPART	2
#00BFFF	5.5	0.938912431489127	5.5	OPART	2
#00BFFF	6.5	0.925059406595993	6.5	OPART	2
#00BFFF	7.5	0.898672763536787	7.5	OPART	2
#00BFFF	8.5	0.888753390437458	8.5	OPART	2
#00BFFF	9.5	0.823274655835375	9.5	OPART	2
#00BFFF	10.5	0.814249726505129	10.5	OPART	2
#00BFFF	11.5	0.789145262035248	11.5	OPART	2
#00BFFF	12.5	0.749642085330545	12.5	OPART	2
#00BFFF	13.5	0.739957072125135	13.5	OPART	2
#00BFFF	14.5	0.739154164509212	14.5	OPART	2
#00BFFF	15.5	0.671125880261848	15.5	OPART	2
#00BFFF	16.5	0.675859844624716	16.5	OPART	2
#00BFFF	17.5	0.636304455801704	17.5	OPART	2
#00BFFF	18.5	0.613879894661008	18.5	OPART	2
#00BFFF	19.5	0.562222034778915	19.5	OPART	2
#00BFFF	20.5	0.524946958905735	20.5	OPART	2
#00BFFF	21.5	0.429096272222061	21.5	OPART	2
#00BFFF	22.5	0.426172209339263	22.5	OPART	2
#00BFFF	23.5	0.345777176182296	23.5	OPART	2
#00BFFF	24.5	0.239466091519393	24.5	OPART	2
#00BFFF	25.5	0.206321752245997	25.5	OPART	2
#00BFFF	26.5	0.174525509629136	26.5	OPART	2
#00BFFF	27.5	0.179385290304382	27.5	OPART	2
#00BFFF	28.5	0.178243986444401	28.5	OPART	2
#00BFFF	29.5	0.17948950342165	29.5	OPART	2
#00BFFF	30.5	0.179505274507146	30.5	OPART	2
#00BFFF	31.5	0.17949407266748	31.5	OPART	2
#00BFFF	32.5	0.179489267852541	32.5	OPART	2
#00BFFF	33.5	0.178553412093685	33.5	OPART	2
#00BFFF	34.5	0.179374287189799	34.5	OPART	2
#00BFFF	35.5	0.176922791699321	35.5	OPART	2
#00BFFF	36.5	0.172584112753992	36.5	OPART	2
#00BFFF	37.5	0.154898221324573	37.5	OPART	2
#00BFFF	38.5	0.145536542755232	38.5	OPART	2
#00BFFF	39.5	0.139937833728444	39.5	OPART	2
#00BFFF	40.5	0.137895969133998	40.5	OPART	2
#00BFFF	41.5	0.133334651303513	41.5	OPART	2
#00BFFF	42.5	0.102255647435484	42.5	OPART	2
#00BFFF	43.5	0.090265225471743	43.5	OPART	2
#00BFFF	44.5	0.0897783514125728	44.5	OPART	2
#00BFFF	45.5	0.0936944958353421	45.5	OPART	2
#00BFFF	46.5	0.088292684313731	46.5	OPART	2
#00BFFF	47.5	0.0872267310115516	47.5	OPART	2
#00BFFF	48.5	0.0826456992326224	48.5	OPART	2
#00BFFF	49.5	0.0760164047290671	49.5	OPART	2
#00BFFF	50.5	0.0526984517900803	50.5	OPART	2
#00BFFF	51.5	0.0477298056633983	51.5	OPART	2
#00BFFF	52.5	0.0361568315962715	52.5	OPART	2
#00BFFF	53.5	0.0383519930602674	53.5	OPART	2
#00BFFF	54.5	0.0370952013651699	54.5	OPART	2
#00BFFF	55.5	0.0346038563996054	55.5	OPART	2
#00BFFF	56.5	0.00463027617895417	56.5	OPART	2
#00BFFF	57.5	0	57.5	OPART	2
#00BFFF	58.5	0.00358342933691853	58.5	OPART	2
#00BFFF	59.5	0.00368829834576412	59.5	OPART	2
