colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.495704023756876	20.5	LOPART	2
#000000	21.5	0.394066059291591	21.5	LOPART	2
#000000	22.5	0.402668601682904	22.5	LOPART	2
#000000	23.5	0.311192757469612	23.5	LOPART	2
#000000	24.5	0.197494166017923	24.5	LOPART	2
#000000	25.5	0.15389426630451	25.5	LOPART	2
#000000	26.5	0.303188096613346	26.5	LOPART	2
#000000	27.5	0.329407581545787	27.5	LOPART	2
#000000	28.5	0.375125177046579	28.5	LOPART	2
#000000	29.5	0.382232733176801	29.5	LOPART	2
#000000	30.5	0.157068421348941	30.5	LOPART	2
#000000	31.5	0.158858312050862	31.5	LOPART	2
#000000	32.5	0.159106254825247	32.5	LOPART	2
#000000	33.5	0.153460354579914	33.5	LOPART	2
#000000	34.5	0.15714597467387	34.5	LOPART	2
#000000	35.5	0.156471040327583	35.5	LOPART	2
#000000	36.5	0.154807773705526	36.5	LOPART	2
#000000	37.5	0.143730985791455	37.5	LOPART	2
#000000	38.5	0.138376327722782	38.5	LOPART	2
#000000	39.5	0.135859875452921	39.5	LOPART	2
#000000	40.5	0.136084028414971	40.5	LOPART	2
#000000	41.5	0.134367890912132	41.5	LOPART	2
#000000	42.5	0.11048575499374	42.5	LOPART	2
#000000	43.5	0.102372909510196	43.5	LOPART	2
#000000	44.5	0.0983322348373152	44.5	LOPART	2
