colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	0.5	0	0.5	LOPART	2
#000000	1.5	0.842686459146818	1.5	LOPART	2
#000000	2.5	0.897038750365274	2.5	LOPART	2
#000000	3.5	1	3.5	LOPART	2
#000000	4.5	0.925270181266481	4.5	LOPART	2
#000000	5.5	0.90007034632468	5.5	LOPART	2
#000000	6.5	0.893792564690652	6.5	LOPART	2
#000000	7.5	0.933950208380849	7.5	LOPART	2
#000000	8.5	0.894130030373464	8.5	LOPART	2
#000000	9.5	0.990688780680624	9.5	LOPART	2
#000000	10.5	0.975445829837566	10.5	LOPART	2
#000000	11.5	0.979324356565917	11.5	LOPART	2
#000000	12.5	0.996645969627042	12.5	LOPART	2
#000000	13.5	0.976601614285396	13.5	LOPART	2
#000000	14.5	0.891043500181447	14.5	LOPART	2
#000000	15.5	0.97859333686883	15.5	LOPART	2
#000000	16.5	0.750566999971159	16.5	LOPART	2
#000000	17.5	0.806414157356716	17.5	LOPART	2
#000000	18.5	0.750769144105963	18.5	LOPART	2
#000000	19.5	0.820043687968914	19.5	LOPART	2
