colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.507959573751328	20.5	LOPART	2
#000000	21.5	0.417529030207906	21.5	LOPART	2
#000000	22.5	0.426835206320604	22.5	LOPART	2
#000000	23.5	0.347414067917069	23.5	LOPART	2
#000000	24.5	0.247508448764216	24.5	LOPART	2
#000000	25.5	0.210262609810783	25.5	LOPART	2
#000000	26.5	0.33595136847232	26.5	LOPART	2
#000000	27.5	0.358778524129196	27.5	LOPART	2
#000000	28.5	0.398581085905057	28.5	LOPART	2
#000000	29.5	0.40476905224164	29.5	LOPART	2
#000000	30.5	0.208520483987631	30.5	LOPART	2
#000000	31.5	0.20604762885756	31.5	LOPART	2
#000000	32.5	0.205539978490752	32.5	LOPART	2
#000000	33.5	0.199654753429718	33.5	LOPART	2
#000000	34.5	0.199526264825689	34.5	LOPART	2
#000000	35.5	0.197263829572304	35.5	LOPART	2
#000000	36.5	0.195848355447617	36.5	LOPART	2
#000000	37.5	0.181699102100444	37.5	LOPART	2
#000000	38.5	0.17691901222838	38.5	LOPART	2
#000000	39.5	0.174436970974072	39.5	LOPART	2
#000000	40.5	0.17345061852827	40.5	LOPART	2
#000000	41.5	0.171529000474626	41.5	LOPART	2
#000000	42.5	0.146231180598086	42.5	LOPART	2
#000000	43.5	0.137189033092735	43.5	LOPART	2
#000000	44.5	0.129165546616647	44.5	LOPART	2
