colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.205466481206205	45.5	LOPART	2
#000000	46.5	0.203518351762123	46.5	LOPART	2
#000000	47.5	0.205600801558637	47.5	LOPART	2
#000000	48.5	0.204076451368477	48.5	LOPART	2
#000000	49.5	0.200648089159462	49.5	LOPART	2
#000000	50.5	0.188358726038143	50.5	LOPART	2
#000000	51.5	0.184000653068077	51.5	LOPART	2
#000000	52.5	0.199771120926206	52.5	LOPART	2
#000000	53.5	0.198016354890758	53.5	LOPART	2
#000000	54.5	0.203673250736931	54.5	LOPART	2
#000000	55.5	0.182988048604394	55.5	LOPART	2
#000000	56.5	0.162259697070903	56.5	LOPART	2
#000000	57.5	0.159599021748499	57.5	LOPART	2
#000000	58.5	0.158889022729809	58.5	LOPART	2
#000000	59.5	0.156603682514828	59.5	LOPART	2
#000000	60.5	0.146258237824758	60.5	LOPART	2
#000000	61.5	0.129628996491006	61.5	LOPART	2
#000000	62.5	0.114125457296541	62.5	LOPART	2
