colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.18657508503877	45.5	LOPART	2
#000000	46.5	0.183433360648561	46.5	LOPART	2
#000000	47.5	0.1866016008664	47.5	LOPART	2
#000000	48.5	0.185949468586846	48.5	LOPART	2
#000000	49.5	0.183510190024622	49.5	LOPART	2
#000000	50.5	0.172978035608786	50.5	LOPART	2
#000000	51.5	0.169302854293256	51.5	LOPART	2
#000000	52.5	0.183494004205161	52.5	LOPART	2
#000000	53.5	0.182378634552466	53.5	LOPART	2
#000000	54.5	0.186351903977633	54.5	LOPART	2
#000000	55.5	0.166929367416364	55.5	LOPART	2
#000000	56.5	0.148461201509817	56.5	LOPART	2
#000000	57.5	0.146271784771499	57.5	LOPART	2
#000000	58.5	0.145192313887125	58.5	LOPART	2
#000000	59.5	0.141195433595727	59.5	LOPART	2
#000000	60.5	0.115951399941587	60.5	LOPART	2
