colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	1	0.5	OPART	2
#00BFFF	1.5	0.998169351444434	1.5	OPART	2
#00BFFF	2.5	0.984813462657	2.5	OPART	2
#00BFFF	3.5	0.94155808531314	3.5	OPART	2
#00BFFF	4.5	0.940542009016852	4.5	OPART	2
#00BFFF	5.5	0.92979513626451	5.5	OPART	2
#00BFFF	6.5	0.915286441694599	6.5	OPART	2
#00BFFF	7.5	0.89022132725959	7.5	OPART	2
#00BFFF	8.5	0.880370021674524	8.5	OPART	2
#00BFFF	9.5	0.820469147297764	9.5	OPART	2
#00BFFF	10.5	0.808047397858274	10.5	OPART	2
#00BFFF	11.5	0.785709490102709	11.5	OPART	2
#00BFFF	12.5	0.750201352588778	12.5	OPART	2
#00BFFF	13.5	0.739694315488822	13.5	OPART	2
#00BFFF	14.5	0.735912205175987	14.5	OPART	2
#00BFFF	15.5	0.675289813105971	15.5	OPART	2
#00BFFF	16.5	0.675563402029508	16.5	OPART	2
#00BFFF	17.5	0.63864126127035	17.5	OPART	2
#00BFFF	18.5	0.61871066966723	18.5	OPART	2
#00BFFF	19.5	0.575832022110274	19.5	OPART	2
#00BFFF	20.5	0.545717050173643	20.5	OPART	2
#00BFFF	21.5	0.465067278395109	21.5	OPART	2
#00BFFF	22.5	0.459266808125002	22.5	OPART	2
#00BFFF	23.5	0.392203992716536	23.5	OPART	2
#00BFFF	24.5	0.309196258708276	24.5	OPART	2
#00BFFF	25.5	0.280963269192576	25.5	OPART	2
#00BFFF	26.5	0.249598568804295	26.5	OPART	2
#00BFFF	27.5	0.249963479160758	27.5	OPART	2
#00BFFF	28.5	0.24644553230386	28.5	OPART	2
#00BFFF	29.5	0.246208069209575	29.5	OPART	2
#00BFFF	30.5	0.246572040169572	30.5	OPART	2
#00BFFF	31.5	0.246284051421151	31.5	OPART	2
#00BFFF	32.5	0.24651890089198	32.5	OPART	2
#00BFFF	33.5	0.244937933122969	33.5	OPART	2
#00BFFF	34.5	0.243579017418433	34.5	OPART	2
#00BFFF	35.5	0.238374985364866	35.5	OPART	2
#00BFFF	36.5	0.234181796100862	36.5	OPART	2
#00BFFF	37.5	0.214965250165575	37.5	OPART	2
#00BFFF	38.5	0.20709699793844	38.5	OPART	2
#00BFFF	39.5	0.20222700036941	39.5	OPART	2
#00BFFF	40.5	0.199731656002098	40.5	OPART	2
#00BFFF	41.5	0.195631963259448	41.5	OPART	2
#00BFFF	42.5	0.167783825775874	42.5	OPART	2
#00BFFF	43.5	0.157898857542098	43.5	OPART	2
#00BFFF	44.5	0.152997397752398	44.5	OPART	2
#00BFFF	45.5	0.153345652040153	45.5	OPART	2
#00BFFF	46.5	0.147200113055267	46.5	OPART	2
#00BFFF	47.5	0.143384837704525	47.5	OPART	2
#00BFFF	48.5	0.140597387769336	48.5	OPART	2
#00BFFF	49.5	0.136750686056418	49.5	OPART	2
#00BFFF	50.5	0.120041374764986	50.5	OPART	2
#00BFFF	51.5	0.11811676865709	51.5	OPART	2
#00BFFF	52.5	0.0992456094170511	52.5	OPART	2
#00BFFF	53.5	0.0989899015156733	53.5	OPART	2
#00BFFF	54.5	0.0907263693911684	54.5	OPART	2
#00BFFF	55.5	0.0882424615568873	55.5	OPART	2
#00BFFF	56.5	0.074896164859525	56.5	OPART	2
#00BFFF	57.5	0.0750182177734477	57.5	OPART	2
#00BFFF	58.5	0.0712040658573123	58.5	OPART	2
#00BFFF	59.5	0.0643640994141497	59.5	OPART	2
#00BFFF	60.5	0.0491067202889244	60.5	OPART	2
#00BFFF	61.5	0.0406787206123917	61.5	OPART	2
#00BFFF	62.5	0.0179651173124556	62.5	OPART	2
#00BFFF	63.5	0.0181337239397556	63.5	OPART	2
#00BFFF	64.5	0.0168615227918236	64.5	OPART	2
#00BFFF	65.5	0.0121891819094907	65.5	OPART	2
#00BFFF	66.5	0.0124901102482474	66.5	OPART	2
#00BFFF	67.5	0.00400507261885171	67.5	OPART	2
#00BFFF	68.5	0.00435654939685103	68.5	OPART	2
#00BFFF	69.5	0.00374074415470273	69.5	OPART	2
#00BFFF	70.5	0.00317319480219458	70.5	OPART	2
#00BFFF	71.5	0	71.5	OPART	2
