colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.256306912905227	45.5	LOPART	2
#000000	46.5	0.25202682195853	46.5	LOPART	2
#000000	47.5	0.255804441126334	47.5	LOPART	2
#000000	48.5	0.256319869826054	48.5	LOPART	2
#000000	49.5	0.255807337104066	49.5	LOPART	2
#000000	50.5	0.251582298195456	50.5	LOPART	2
#000000	51.5	0.25067538444802	51.5	LOPART	2
#000000	52.5	0.256210041087277	52.5	LOPART	2
#000000	53.5	0.256151131923569	53.5	LOPART	2
#000000	54.5	0.25562833480683	54.5	LOPART	2
#000000	55.5	0.241097353481597	55.5	LOPART	2
#000000	56.5	0.232855681658507	56.5	LOPART	2
#000000	57.5	0.233200580746137	57.5	LOPART	2
#000000	58.5	0.226771441602522	58.5	LOPART	2
#000000	59.5	0.216998216834963	59.5	LOPART	2
#000000	60.5	0.198425522894156	60.5	LOPART	2
#000000	61.5	0.193982948257304	61.5	LOPART	2
#000000	62.5	0.167446367940971	62.5	LOPART	2
#000000	63.5	0.167792697972239	63.5	LOPART	2
#000000	64.5	0.16475855326635	64.5	LOPART	2
#000000	65.5	0.157853655885905	65.5	LOPART	2
#000000	66.5	0.158155505607394	66.5	LOPART	2
#000000	67.5	0.154200823728695	67.5	LOPART	2
#000000	68.5	0.153980634084133	68.5	LOPART	2
#000000	69.5	0.150430978923562	69.5	LOPART	2
#000000	70.5	0.150742504676934	70.5	LOPART	2
#000000	71.5	0.150700749240065	71.5	LOPART	2
#000000	72.5	0.143117828187819	72.5	LOPART	2
#000000	73.5	0.13796523949168	73.5	LOPART	2
#000000	74.5	0.12142523195578	74.5	LOPART	2
#000000	75.5	0.103761521281712	75.5	LOPART	2
#000000	76.5	0.0949462394374527	76.5	LOPART	2
#000000	77.5	0.094795649268103	77.5	LOPART	2
