colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.428331066964883	20.5	LOPART	2
#000000	21.5	0.309225275044053	21.5	LOPART	2
#000000	22.5	0.309945884954663	22.5	LOPART	2
#000000	23.5	0.198386506400168	23.5	LOPART	2
#000000	24.5	0.0609568957393662	24.5	LOPART	2
#000000	25.5	0.0010723483885774	25.5	LOPART	2
#000000	26.5	0.176637668214496	26.5	LOPART	2
#000000	27.5	0.219931620918828	27.5	LOPART	2
#000000	28.5	0.301403038425375	28.5	LOPART	2
#000000	29.5	0.325707910975611	29.5	LOPART	2
#000000	30.5	0.065653677509428	30.5	LOPART	2
#000000	31.5	0.0677355082095217	31.5	LOPART	2
#000000	32.5	0.0679428330584354	32.5	LOPART	2
#000000	33.5	0.06640442877019	33.5	LOPART	2
#000000	34.5	0.067008659974043	34.5	LOPART	2
#000000	35.5	0.0679001383247512	35.5	LOPART	2
#000000	36.5	0.067828724670407	36.5	LOPART	2
#000000	37.5	0.0639392267278899	37.5	LOPART	2
#000000	38.5	0.0599483028171717	38.5	LOPART	2
#000000	39.5	0.0569012262993528	39.5	LOPART	2
#000000	40.5	0.0555069823098843	40.5	LOPART	2
#000000	41.5	0.0527922568897408	41.5	LOPART	2
#000000	42.5	0.0329447532081157	42.5	LOPART	2
#000000	43.5	0.0205569540213974	43.5	LOPART	2
#000000	44.5	0.0432940463540053	44.5	LOPART	2
