colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.165643886274439	45.5	LOPART	2
#000000	46.5	0.160843374279113	46.5	LOPART	2
#000000	47.5	0.166500831260613	47.5	LOPART	2
#000000	48.5	0.164496712745797	48.5	LOPART	2
#000000	49.5	0.159920480246241	49.5	LOPART	2
#000000	50.5	0.144060542116211	50.5	LOPART	2
#000000	51.5	0.138117105273671	51.5	LOPART	2
#000000	52.5	0.158193582874728	52.5	LOPART	2
#000000	53.5	0.155554737721796	53.5	LOPART	2
#000000	54.5	0.163252150400159	54.5	LOPART	2
#000000	55.5	0.142567566581656	55.5	LOPART	2
#000000	56.5	0.119570183825703	56.5	LOPART	2
#000000	57.5	0.119339638151587	57.5	LOPART	2
#000000	58.5	0.123106442515936	58.5	LOPART	2
#000000	59.5	0.123302879632985	59.5	LOPART	2
#000000	60.5	0.11676532071658	60.5	LOPART	2
#000000	61.5	0.0859162799881216	61.5	LOPART	2
