colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0.953723640428531	0.5	OPART	2
#00BFFF	1.5	1	1.5	OPART	2
#00BFFF	2.5	0.980794868027347	2.5	OPART	2
#00BFFF	3.5	0.930221797678381	3.5	OPART	2
#00BFFF	4.5	0.934460685680892	4.5	OPART	2
#00BFFF	5.5	0.916011560616929	5.5	OPART	2
#00BFFF	6.5	0.892787313940474	6.5	OPART	2
#00BFFF	7.5	0.856603008322798	7.5	OPART	2
#00BFFF	8.5	0.839913845758208	8.5	OPART	2
#00BFFF	9.5	0.771436415578898	9.5	OPART	2
#00BFFF	10.5	0.751390996248306	10.5	OPART	2
#00BFFF	11.5	0.716931737810105	11.5	OPART	2
#00BFFF	12.5	0.666913432538409	12.5	OPART	2
#00BFFF	13.5	0.651236426165198	13.5	OPART	2
#00BFFF	14.5	0.65107895359568	14.5	OPART	2
#00BFFF	15.5	0.577449010554703	15.5	OPART	2
#00BFFF	16.5	0.609108267203177	16.5	OPART	2
#00BFFF	17.5	0.557613822803466	17.5	OPART	2
#00BFFF	18.5	0.526618812480593	18.5	OPART	2
#00BFFF	19.5	0.468087058619043	19.5	OPART	2
#00BFFF	20.5	0.42358056433576	20.5	OPART	2
#00BFFF	21.5	0.328975927504223	21.5	OPART	2
#00BFFF	22.5	0.329153724674951	22.5	OPART	2
#00BFFF	23.5	0.244668716139401	23.5	OPART	2
#00BFFF	24.5	0.1443766072395	24.5	OPART	2
#00BFFF	25.5	0.103748531934961	25.5	OPART	2
#00BFFF	26.5	0.119852926546352	26.5	OPART	2
#00BFFF	27.5	0.141387769084696	27.5	OPART	2
#00BFFF	28.5	0.138722814874041	28.5	OPART	2
#00BFFF	29.5	0.147336012541235	29.5	OPART	2
#00BFFF	30.5	0.149491440259824	30.5	OPART	2
#00BFFF	31.5	0.152482841952918	31.5	OPART	2
#00BFFF	32.5	0.153240115409698	32.5	OPART	2
#00BFFF	33.5	0.154769436744234	33.5	OPART	2
#00BFFF	34.5	0.154373685232775	34.5	OPART	2
#00BFFF	35.5	0.152830797201657	35.5	OPART	2
#00BFFF	36.5	0.151084829689366	36.5	OPART	2
#00BFFF	37.5	0.144181891996037	37.5	OPART	2
#00BFFF	38.5	0.139440500965336	38.5	OPART	2
#00BFFF	39.5	0.136199253646782	39.5	OPART	2
#00BFFF	40.5	0.134699127475471	40.5	OPART	2
#00BFFF	41.5	0.132255716214297	41.5	OPART	2
#00BFFF	42.5	0.118188857842907	42.5	OPART	2
#00BFFF	43.5	0.111298492746524	43.5	OPART	2
#00BFFF	44.5	0.125870647120577	44.5	OPART	2
#00BFFF	45.5	0.129690806553134	45.5	OPART	2
#00BFFF	46.5	0.140358435166529	46.5	OPART	2
#00BFFF	47.5	0.138431535457293	47.5	OPART	2
#00BFFF	48.5	0.137490154426596	48.5	OPART	2
#00BFFF	49.5	0.135993605552993	49.5	OPART	2
#00BFFF	50.5	0.128422567574675	50.5	OPART	2
#00BFFF	51.5	0.128708876872064	51.5	OPART	2
#00BFFF	52.5	0.142950437294	52.5	OPART	2
#00BFFF	53.5	0.144945540744982	53.5	OPART	2
#00BFFF	54.5	0.141412401530192	54.5	OPART	2
#00BFFF	55.5	0.150977922800562	55.5	OPART	2
#00BFFF	56.5	0.147798005842425	56.5	OPART	2
#00BFFF	57.5	0.149380201475557	57.5	OPART	2
#00BFFF	58.5	0.153000786947058	58.5	OPART	2
#00BFFF	59.5	0.143698559390085	59.5	OPART	2
#00BFFF	60.5	0.123000071289567	60.5	OPART	2
#00BFFF	61.5	0.136823603655494	61.5	OPART	2
#00BFFF	62.5	0.109874924443651	62.5	OPART	2
#00BFFF	63.5	0.113907913354617	63.5	OPART	2
#00BFFF	64.5	0.105203417756058	64.5	OPART	2
#00BFFF	65.5	0.0900219361430409	65.5	OPART	2
#00BFFF	66.5	0.0941639656830548	66.5	OPART	2
#00BFFF	67.5	0.109163707710405	67.5	OPART	2
#00BFFF	68.5	0.10609689709038	68.5	OPART	2
#00BFFF	69.5	0.0953208743680823	69.5	OPART	2
#00BFFF	70.5	0.0960419199014184	70.5	OPART	2
#00BFFF	71.5	0.0965891404356199	71.5	OPART	2
#00BFFF	72.5	0.0778172636693865	72.5	OPART	2
#00BFFF	73.5	0.06252386131161	73.5	OPART	2
#00BFFF	74.5	0.0306085579110521	74.5	OPART	2
#00BFFF	75.5	0	75.5	OPART	2
#00BFFF	76.5	0.0422368558299526	76.5	OPART	2
#00BFFF	77.5	0.0510444062115011	77.5	OPART	2
#00BFFF	78.5	0.0509676161161352	78.5	OPART	2
#00BFFF	79.5	0.0472405390680473	79.5	OPART	2
#00BFFF	80.5	0.0482400562931118	80.5	OPART	2
