colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.617131503220965	20.5	LOPART	2
#000000	21.5	0.48078652676801	21.5	LOPART	2
#000000	22.5	0.514524132016695	22.5	LOPART	2
#000000	23.5	0.380593661683988	23.5	LOPART	2
#000000	24.5	0.188254854384379	24.5	LOPART	2
#000000	25.5	0.110454576542296	25.5	LOPART	2
#000000	26.5	0.405373365648298	26.5	LOPART	2
#000000	27.5	0.460871246488454	27.5	LOPART	2
#000000	28.5	0.547922944141193	28.5	LOPART	2
#000000	29.5	0.567348164851158	29.5	LOPART	2
#000000	30.5	0.107411908175098	30.5	LOPART	2
#000000	31.5	0.115898461005556	31.5	LOPART	2
#000000	32.5	0.117662575799853	32.5	LOPART	2
#000000	33.5	0.110156320833098	33.5	LOPART	2
