colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	1	0.5	OPART	2
#00BFFF	1.5	0.99679941609787	1.5	OPART	2
#00BFFF	2.5	0.98262373096976	2.5	OPART	2
#00BFFF	3.5	0.948355458548783	3.5	OPART	2
#00BFFF	4.5	0.946108626058466	4.5	OPART	2
#00BFFF	5.5	0.9338667897272	5.5	OPART	2
#00BFFF	6.5	0.918514590671141	6.5	OPART	2
#00BFFF	7.5	0.89533171012391	7.5	OPART	2
#00BFFF	8.5	0.883011435268558	8.5	OPART	2
#00BFFF	9.5	0.837819734515149	9.5	OPART	2
#00BFFF	10.5	0.825295825425062	10.5	OPART	2
#00BFFF	11.5	0.803605351152011	11.5	OPART	2
#00BFFF	12.5	0.773513156554449	12.5	OPART	2
#00BFFF	13.5	0.761492035858299	13.5	OPART	2
#00BFFF	14.5	0.755698076934908	14.5	OPART	2
#00BFFF	15.5	0.710290940974499	15.5	OPART	2
#00BFFF	16.5	0.711538032501651	16.5	OPART	2
#00BFFF	17.5	0.681660245201729	17.5	OPART	2
#00BFFF	18.5	0.66229441721511	18.5	OPART	2
#00BFFF	19.5	0.626952402827609	19.5	OPART	2
#00BFFF	20.5	0.599967372097935	20.5	OPART	2
#00BFFF	21.5	0.542631643627309	21.5	OPART	2
#00BFFF	22.5	0.5360076914169	22.5	OPART	2
#00BFFF	23.5	0.48756937530844	23.5	OPART	2
#00BFFF	24.5	0.427734562523211	24.5	OPART	2
#00BFFF	25.5	0.405140795652804	25.5	OPART	2
#00BFFF	26.5	0.398257992506222	26.5	OPART	2
#00BFFF	27.5	0.398781827109836	27.5	OPART	2
#00BFFF	28.5	0.399932769140003	28.5	OPART	2
#00BFFF	29.5	0.397902346416365	29.5	OPART	2
#00BFFF	30.5	0.396837054937289	30.5	OPART	2
#00BFFF	31.5	0.394327348804984	31.5	OPART	2
#00BFFF	32.5	0.393075671053751	32.5	OPART	2
#00BFFF	33.5	0.389003461571422	33.5	OPART	2
#00BFFF	34.5	0.389915607937055	34.5	OPART	2
#00BFFF	35.5	0.391134300844269	35.5	OPART	2
#00BFFF	36.5	0.39110720329214	36.5	OPART	2
#00BFFF	37.5	0.389815582283765	37.5	OPART	2
#00BFFF	38.5	0.389446281293043	38.5	OPART	2
#00BFFF	39.5	0.3895753923096	39.5	OPART	2
#00BFFF	40.5	0.390071440130206	40.5	OPART	2
#00BFFF	41.5	0.390285121059606	41.5	OPART	2
#00BFFF	42.5	0.387426625409971	42.5	OPART	2
#00BFFF	43.5	0.387989634717224	43.5	OPART	2
#00BFFF	44.5	0.378436142825296	44.5	OPART	2
#00BFFF	45.5	0.377669338540056	45.5	OPART	2
#00BFFF	46.5	0.365160924967376	46.5	OPART	2
#00BFFF	47.5	0.367205820447122	47.5	OPART	2
#00BFFF	48.5	0.366845867747854	48.5	OPART	2
#00BFFF	49.5	0.366581483004766	49.5	OPART	2
#00BFFF	50.5	0.367254245223846	50.5	OPART	2
#00BFFF	51.5	0.366851542575442	51.5	OPART	2
#00BFFF	52.5	0.340510966681413	52.5	OPART	2
#00BFFF	53.5	0.340220074056385	53.5	OPART	2
#00BFFF	54.5	0.323732401292668	54.5	OPART	2
#00BFFF	55.5	0.324931486009138	55.5	OPART	2
#00BFFF	56.5	0.325702239646612	56.5	OPART	2
#00BFFF	57.5	0.323460575455316	57.5	OPART	2
#00BFFF	58.5	0.309492102427902	58.5	OPART	2
#00BFFF	59.5	0.290693088049856	59.5	OPART	2
#00BFFF	60.5	0.263429264036782	60.5	OPART	2
#00BFFF	61.5	0.265495818659169	61.5	OPART	2
#00BFFF	62.5	0.23216307840612	62.5	OPART	2
#00BFFF	63.5	0.230065880700217	63.5	OPART	2
#00BFFF	64.5	0.219321924358749	64.5	OPART	2
#00BFFF	65.5	0.204087410425594	65.5	OPART	2
#00BFFF	66.5	0.200465560419684	66.5	OPART	2
#00BFFF	67.5	0.202385607527752	67.5	OPART	2
#00BFFF	68.5	0.196500895084046	68.5	OPART	2
#00BFFF	69.5	0.183768653810817	69.5	OPART	2
#00BFFF	70.5	0.178966780419615	70.5	OPART	2
#00BFFF	71.5	0.173648686059057	71.5	OPART	2
#00BFFF	72.5	0.156130723525508	72.5	OPART	2
#00BFFF	73.5	0.141775421390212	73.5	OPART	2
#00BFFF	74.5	0.119715911394328	74.5	OPART	2
#00BFFF	75.5	0.101469258559056	75.5	OPART	2
#00BFFF	76.5	0.101912343131443	76.5	OPART	2
#00BFFF	77.5	0.100263384300337	77.5	OPART	2
#00BFFF	78.5	0.0990256039418571	78.5	OPART	2
#00BFFF	79.5	0.0960562837104967	79.5	OPART	2
#00BFFF	80.5	0.0946345659456065	80.5	OPART	2
#00BFFF	81.5	0.0941238973933938	81.5	OPART	2
#00BFFF	82.5	0.0908226153227169	82.5	OPART	2
#00BFFF	83.5	0.091752560706934	83.5	OPART	2
#00BFFF	84.5	0.0877025298345552	84.5	OPART	2
#00BFFF	85.5	0.0774789301425294	85.5	OPART	2
#00BFFF	86.5	0.0269719406691506	86.5	OPART	2
#00BFFF	87.5	0.028508108753401	87.5	OPART	2
#00BFFF	88.5	0.0285731497575035	88.5	OPART	2
#00BFFF	89.5	0.0283633952740959	89.5	OPART	2
#00BFFF	90.5	0.0290096078663811	90.5	OPART	2
#00BFFF	91.5	0.0241759295348011	91.5	OPART	2
