colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.378346276515568	45.5	LOPART	2
#000000	46.5	0.366787960443953	46.5	LOPART	2
#000000	47.5	0.372916761769552	47.5	LOPART	2
#000000	48.5	0.37430967929163	48.5	LOPART	2
#000000	49.5	0.375378501054174	49.5	LOPART	2
#000000	50.5	0.378538944199258	50.5	LOPART	2
#000000	51.5	0.378107543479473	51.5	LOPART	2
#000000	52.5	0.368507286293346	52.5	LOPART	2
#000000	53.5	0.366969090212504	53.5	LOPART	2
#000000	54.5	0.356277314084786	54.5	LOPART	2
#000000	55.5	0.349019596864665	55.5	LOPART	2
#000000	56.5	0.350798820213561	56.5	LOPART	2
#000000	57.5	0.350187598401004	57.5	LOPART	2
#000000	58.5	0.337515493659887	58.5	LOPART	2
#000000	59.5	0.319903882350825	59.5	LOPART	2
#000000	60.5	0.293068152816858	60.5	LOPART	2
#000000	61.5	0.295540916649774	61.5	LOPART	2
#000000	62.5	0.262262360571903	62.5	LOPART	2
#000000	63.5	0.261556430914747	63.5	LOPART	2
#000000	64.5	0.252033501120539	64.5	LOPART	2
#000000	65.5	0.237792267028225	65.5	LOPART	2
#000000	66.5	0.235344026600761	66.5	LOPART	2
#000000	67.5	0.2378286628503	67.5	LOPART	2
#000000	68.5	0.233326600468229	68.5	LOPART	2
#000000	69.5	0.221644868586588	69.5	LOPART	2
#000000	70.5	0.217945463250014	70.5	LOPART	2
#000000	71.5	0.213660451530931	71.5	LOPART	2
#000000	72.5	0.196724395597566	72.5	LOPART	2
#000000	73.5	0.182803461857675	73.5	LOPART	2
#000000	74.5	0.160335871381039	74.5	LOPART	2
#000000	75.5	0.141535026107757	75.5	LOPART	2
#000000	76.5	0.1412442597608	76.5	LOPART	2
#000000	77.5	0.140395210671712	77.5	LOPART	2
#000000	78.5	0.139583183235452	78.5	LOPART	2
#000000	79.5	0.1369837622598	79.5	LOPART	2
#000000	90.5	0.134761086331515	90.5	LOPART	2
#000000	91.5	0.134217879335813	91.5	LOPART	2
#000000	92.5	0.123997037678312	92.5	LOPART	2
