colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	0.5	0	0.5	LOPART	2
#000000	1.5	0.98698232179239	1.5	LOPART	2
#000000	2.5	0.992754987181191	2.5	LOPART	2
#000000	3.5	0.999820189832333	3.5	LOPART	2
#000000	4.5	0.996125721831314	4.5	LOPART	2
#000000	5.5	0.994747517874143	5.5	LOPART	2
#000000	6.5	0.994773070514153	6.5	LOPART	2
#000000	7.5	0.997821547688709	7.5	LOPART	2
#000000	8.5	0.995708402832437	8.5	LOPART	2
#000000	9.5	0.999854600505308	9.5	LOPART	2
#000000	10.5	1	10.5	LOPART	2
#000000	11.5	0.999978766052038	11.5	LOPART	2
#000000	12.5	0.998548132157985	12.5	LOPART	2
#000000	13.5	0.999859759550134	13.5	LOPART	2
#000000	14.5	0.998137686768381	14.5	LOPART	2
#000000	15.5	0.999284702158302	15.5	LOPART	2
#000000	16.5	0.991372725269097	16.5	LOPART	2
#000000	17.5	0.995762778027058	17.5	LOPART	2
#000000	18.5	0.993466859685575	18.5	LOPART	2
#000000	19.5	0.998283708118688	19.5	LOPART	2
