colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.0289623069370765	45.5	LOPART	2
#000000	46.5	0.0469175486999526	46.5	LOPART	2
#000000	47.5	0.0425936227780173	47.5	LOPART	2
#000000	48.5	0.039599046489668	48.5	LOPART	2
#000000	49.5	0.0348733262380998	49.5	LOPART	2
#000000	50.5	0.0147219238643547	50.5	LOPART	2
#000000	51.5	0.010901242598101	51.5	LOPART	2
#000000	52.5	0.047084715766109	52.5	LOPART	2
#000000	53.5	0.0480543334247561	53.5	LOPART	2
#000000	54.5	0.0635949331334621	54.5	LOPART	2
#000000	55.5	0.0685362221775374	55.5	LOPART	2
#000000	56.5	0.0762666859701851	56.5	LOPART	2
#000000	57.5	0.071416802188203	57.5	LOPART	2
