colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0.996518013271779	0.5	OPART	2
#00BFFF	1.5	1	1.5	OPART	2
#00BFFF	2.5	0.988414587764816	2.5	OPART	2
#00BFFF	3.5	0.942818527242746	3.5	OPART	2
#00BFFF	4.5	0.947003312890274	4.5	OPART	2
#00BFFF	5.5	0.937999966210884	5.5	OPART	2
#00BFFF	6.5	0.923848431883504	6.5	OPART	2
#00BFFF	7.5	0.896720647572195	7.5	OPART	2
#00BFFF	8.5	0.886489341704083	8.5	OPART	2
#00BFFF	9.5	0.818727759051225	9.5	OPART	2
#00BFFF	10.5	0.809222376189338	10.5	OPART	2
#00BFFF	11.5	0.782946632347395	11.5	OPART	2
#00BFFF	12.5	0.741519821752102	12.5	OPART	2
#00BFFF	13.5	0.731067798744886	13.5	OPART	2
#00BFFF	14.5	0.729923060345691	14.5	OPART	2
#00BFFF	15.5	0.658172305426791	15.5	OPART	2
#00BFFF	16.5	0.663161596670833	16.5	OPART	2
#00BFFF	17.5	0.620776724223752	17.5	OPART	2
#00BFFF	18.5	0.59625904990134	18.5	OPART	2
#00BFFF	19.5	0.540571349803139	19.5	OPART	2
#00BFFF	20.5	0.49973884954297	20.5	OPART	2
#00BFFF	21.5	0.396234809827169	21.5	OPART	2
#00BFFF	22.5	0.391692003349423	22.5	OPART	2
#00BFFF	23.5	0.30325733580082	23.5	OPART	2
#00BFFF	24.5	0.186329677670269	24.5	OPART	2
#00BFFF	25.5	0.14710155122606	25.5	OPART	2
#00BFFF	26.5	0.119086040107596	26.5	OPART	2
#00BFFF	27.5	0.123594304750268	27.5	OPART	2
#00BFFF	28.5	0.12392827078559	28.5	OPART	2
#00BFFF	29.5	0.124092454550105	29.5	OPART	2
#00BFFF	30.5	0.12392861698465	30.5	OPART	2
#00BFFF	31.5	0.122747914368276	31.5	OPART	2
#00BFFF	32.5	0.122421656599048	32.5	OPART	2
#00BFFF	33.5	0.119270990404546	33.5	OPART	2
#00BFFF	34.5	0.121180821385002	34.5	OPART	2
#00BFFF	35.5	0.121052393088375	35.5	OPART	2
#00BFFF	36.5	0.118635845212624	36.5	OPART	2
#00BFFF	37.5	0.10541778753614	37.5	OPART	2
#00BFFF	38.5	0.0988185339270139	38.5	OPART	2
#00BFFF	39.5	0.0953784168063144	39.5	OPART	2
#00BFFF	40.5	0.0949684850643646	40.5	OPART	2
#00BFFF	41.5	0.0923996002938343	41.5	OPART	2
#00BFFF	42.5	0.0660014225722444	42.5	OPART	2
#00BFFF	43.5	0.0566199579661083	43.5	OPART	2
#00BFFF	44.5	0.053864825017334	44.5	OPART	2
#00BFFF	45.5	0.0581301986472221	45.5	OPART	2
#00BFFF	46.5	0.0489597166720575	46.5	OPART	2
#00BFFF	47.5	0.0507566563220651	47.5	OPART	2
#00BFFF	48.5	0.0484170514067005	48.5	OPART	2
#00BFFF	49.5	0.0442534081170101	49.5	OPART	2
#00BFFF	50.5	0.0237033063246003	50.5	OPART	2
#00BFFF	51.5	0.0185108579098976	51.5	OPART	2
#00BFFF	52.5	0.00521862417126127	52.5	OPART	2
#00BFFF	53.5	0.00883226300483604	53.5	OPART	2
#00BFFF	54.5	0	54.5	OPART	2
