colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.39441474087574	45.5	LOPART	2
#000000	46.5	0.382394092505105	46.5	LOPART	2
#000000	47.5	0.388029731888466	47.5	LOPART	2
#000000	48.5	0.389164811288629	48.5	LOPART	2
#000000	49.5	0.390053693750276	49.5	LOPART	2
#000000	50.5	0.393524892087098	50.5	LOPART	2
#000000	51.5	0.392806375426011	51.5	LOPART	2
#000000	52.5	0.381675445249208	52.5	LOPART	2
#000000	53.5	0.379682519862027	53.5	LOPART	2
#000000	54.5	0.367975455912771	54.5	LOPART	2
#000000	55.5	0.360970028073543	55.5	LOPART	2
#000000	56.5	0.362931630870188	56.5	LOPART	2
#000000	57.5	0.36151370761243	57.5	LOPART	2
#000000	58.5	0.348020484381056	58.5	LOPART	2
#000000	59.5	0.329768911298113	59.5	LOPART	2
#000000	60.5	0.302571317256049	60.5	LOPART	2
#000000	61.5	0.304858906424987	61.5	LOPART	2
#000000	62.5	0.271329830432869	62.5	LOPART	2
#000000	63.5	0.269786934142508	63.5	LOPART	2
#000000	64.5	0.259424260011326	64.5	LOPART	2
#000000	65.5	0.244392032963015	65.5	LOPART	2
#000000	66.5	0.241165298519732	66.5	LOPART	2
#000000	67.5	0.243348321874241	67.5	LOPART	2
#000000	68.5	0.237867295807202	68.5	LOPART	2
#000000	69.5	0.225256508600446	69.5	LOPART	2
#000000	70.5	0.220712671793765	70.5	LOPART	2
#000000	71.5	0.21558675521043	71.5	LOPART	2
#000000	72.5	0.197724781382147	72.5	LOPART	2
#000000	73.5	0.182959009074609	73.5	LOPART	2
#000000	74.5	0.159824532961436	74.5	LOPART	2
#000000	75.5	0.140418869538288	75.5	LOPART	2
#000000	76.5	0.140880175902348	76.5	LOPART	2
#000000	77.5	0.139120159418636	77.5	LOPART	2
#000000	78.5	0.137754350955113	78.5	LOPART	2
#000000	79.5	0.134449992401961	79.5	LOPART	2
#000000	90.5	0.136734684212886	90.5	LOPART	2
#000000	91.5	0.130183453891216	91.5	LOPART	2
#000000	92.5	0.114335310068654	92.5	LOPART	2
#000000	93.5	0.116536582308878	93.5	LOPART	2
#000000	94.5	0.116544387048878	94.5	LOPART	2
