group	x	y
1	0.5	0
2	0.5	0
3	0.5	0
4	0.5	0
5	0.5	0
6	0.5	0
7	0.5	0
8	0.5	0
9	0.5	0
10	0.5	0
11	0.5	0
12	0.5	0
13	0.5	0
14	0.5	0
15	0.5	0
16	0.5	0
17	0.5	0
18	0.5	0
19	0.5	0
20	0.5	0
21	0.5	0
22	0.5	0
23	0.5	0
24	0.5	0
25	0.5	0
26	0.5	0
27	0.5	0
28	0.5	0
29	0.5	0
30	25.5	0.945055979837205
31	25.5	0.485318856235556
32	25.5	0.483765356390134
33	25.5	0.483685260264296
34	25.5	0.481411201179243
35	25.5	0.478791920134347
36	25.5	0.476537102735048
37	25.5	0.472895436008913
38	25.5	0.470422338224624
39	25.5	0.468506423150942
40	25.5	0.467076591056846
41	25.5	0.465535970115359
42	25.5	0.462084661096008
43	25.5	0.460133459488614
44	25.5	0.461592109257366
45	25.5	0.461460715443083
46	25.5	0.462830824514056
47	25.5	0.461649255162789
48	25.5	0.460737713466207
49	25.5	0.459764033540244
50	25.5	0.457785404408732
51	25.5	0.457250275886644
52	25.5	0.459555495201293
53	25.5	0.459257655215077
54	25.5	0.460621809923571
55	51.5	0.995119974994766
56	51.5	0.649047329627323
57	51.5	0.647937600039689
58	51.5	0.648050243498622
59	51.5	0.648192694469388
60	51.5	0.648167641872456
61	51.5	0.648046336664988
62	51.5	0.648151927280512
63	51.5	0.64807979628105
64	51.5	0.648060818756433
65	51.5	0.648073268116848
66	51.5	0.647995514143723
67	51.5	0.647805860994359
68	51.5	0.647741320503311
69	51.5	0.647726145285689
70	51.5	0.647615096906844
71	51.5	0.647498584621363
72	51.5	0.647518665796524
73	51.5	0.647488077954406
74	51.5	0.647516627675536
75	51.5	0.64749569843596
76	51.5	0.647068740812499
77	51.5	0.646875600961045
78	51.5	0.646623604403218
79	51.5	0.646401125294798
80	54.5	0.640708518393053
81	54.5	0.639393684596108
82	54.5	0.639237332341713
83	54.5	0.638807897006219
84	54.5	0.638290112185804
85	54.5	0.637160303849279
86	54.5	0.636105304512826
87	54.5	0.635043350272063
88	54.5	0.634386535550452
89	54.5	0.634041324257249
90	54.5	0.633391600953747
