colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	1	0.5	OPART	2
#00BFFF	1.5	0.996202809605047	1.5	OPART	2
#00BFFF	2.5	0.982809118965151	2.5	OPART	2
#00BFFF	3.5	0.948370449105469	3.5	OPART	2
#00BFFF	4.5	0.945429494114135	4.5	OPART	2
#00BFFF	5.5	0.933997878441136	5.5	OPART	2
#00BFFF	6.5	0.919743535068318	6.5	OPART	2
#00BFFF	7.5	0.897774878477045	7.5	OPART	2
#00BFFF	8.5	0.88703109853365	8.5	OPART	2
#00BFFF	9.5	0.841418079206414	9.5	OPART	2
#00BFFF	10.5	0.828743714326703	10.5	OPART	2
#00BFFF	11.5	0.808790444275286	11.5	OPART	2
#00BFFF	12.5	0.7796791914346	12.5	OPART	2
#00BFFF	13.5	0.768524421317576	13.5	OPART	2
#00BFFF	14.5	0.762880270084384	14.5	OPART	2
#00BFFF	15.5	0.716954184629905	15.5	OPART	2
#00BFFF	16.5	0.716835988695922	16.5	OPART	2
#00BFFF	17.5	0.686767886388	17.5	OPART	2
#00BFFF	18.5	0.668642039920841	18.5	OPART	2
#00BFFF	19.5	0.634687332051419	19.5	OPART	2
#00BFFF	20.5	0.609547533078775	20.5	OPART	2
#00BFFF	21.5	0.551097220604997	21.5	OPART	2
#00BFFF	22.5	0.543982939561726	22.5	OPART	2
#00BFFF	23.5	0.494625313593043	23.5	OPART	2
#00BFFF	24.5	0.435343452427266	24.5	OPART	2
#00BFFF	25.5	0.412274161807146	25.5	OPART	2
#00BFFF	26.5	0.400292622704115	26.5	OPART	2
#00BFFF	27.5	0.399608381161246	27.5	OPART	2
#00BFFF	28.5	0.399379558259609	28.5	OPART	2
#00BFFF	29.5	0.397518401531646	29.5	OPART	2
#00BFFF	30.5	0.397265315592939	30.5	OPART	2
#00BFFF	31.5	0.395425018148061	31.5	OPART	2
#00BFFF	32.5	0.394964670293504	32.5	OPART	2
#00BFFF	33.5	0.391364383265055	33.5	OPART	2
#00BFFF	34.5	0.391586926477626	34.5	OPART	2
#00BFFF	35.5	0.39107392621505	35.5	OPART	2
#00BFFF	36.5	0.390751277587391	36.5	OPART	2
#00BFFF	37.5	0.385442542882717	37.5	OPART	2
#00BFFF	38.5	0.384399660741344	38.5	OPART	2
#00BFFF	39.5	0.384150493593454	39.5	OPART	2
#00BFFF	40.5	0.384336807537376	40.5	OPART	2
#00BFFF	41.5	0.384202906775842	41.5	OPART	2
#00BFFF	42.5	0.376568095172731	42.5	OPART	2
#00BFFF	43.5	0.375502248319934	43.5	OPART	2
#00BFFF	44.5	0.366291934303307	44.5	OPART	2
#00BFFF	45.5	0.365172985899469	45.5	OPART	2
#00BFFF	46.5	0.354502163231793	46.5	OPART	2
#00BFFF	47.5	0.354706744856499	47.5	OPART	2
#00BFFF	48.5	0.354735309470545	48.5	OPART	2
#00BFFF	49.5	0.354735283927704	49.5	OPART	2
#00BFFF	50.5	0.352566223808098	50.5	OPART	2
#00BFFF	51.5	0.352534432003593	51.5	OPART	2
#00BFFF	52.5	0.327553533911897	52.5	OPART	2
#00BFFF	53.5	0.326603714518762	53.5	OPART	2
#00BFFF	54.5	0.311133791755769	54.5	OPART	2
#00BFFF	55.5	0.311139995589091	55.5	OPART	2
#00BFFF	56.5	0.310503623734081	56.5	OPART	2
#00BFFF	57.5	0.308221111282381	57.5	OPART	2
#00BFFF	58.5	0.295588220269129	58.5	OPART	2
#00BFFF	59.5	0.279505483119266	59.5	OPART	2
#00BFFF	60.5	0.254993573266585	60.5	OPART	2
#00BFFF	61.5	0.255173675754214	61.5	OPART	2
#00BFFF	62.5	0.222950031412202	62.5	OPART	2
#00BFFF	63.5	0.220452995340253	63.5	OPART	2
#00BFFF	64.5	0.211353335404692	64.5	OPART	2
#00BFFF	65.5	0.197679684433957	65.5	OPART	2
#00BFFF	66.5	0.194666676164452	66.5	OPART	2
#00BFFF	67.5	0.194898275732836	67.5	OPART	2
#00BFFF	68.5	0.189304724516045	68.5	OPART	2
#00BFFF	69.5	0.177931236639085	69.5	OPART	2
#00BFFF	70.5	0.174001745874487	70.5	OPART	2
#00BFFF	71.5	0.169573378123666	71.5	OPART	2
#00BFFF	72.5	0.152316282530388	72.5	OPART	2
#00BFFF	73.5	0.139010734480298	73.5	OPART	2
#00BFFF	74.5	0.116080413889825	74.5	OPART	2
#00BFFF	75.5	0.0972754288377649	75.5	OPART	2
#00BFFF	76.5	0.0954350581718546	76.5	OPART	2
#00BFFF	77.5	0.0918413925984071	77.5	OPART	2
#00BFFF	78.5	0.0904670337962361	78.5	OPART	2
#00BFFF	79.5	0.0872243651858191	79.5	OPART	2
#00BFFF	80.5	0.0836804537945195	80.5	OPART	2
#00BFFF	81.5	0.0809410697762927	81.5	OPART	2
#00BFFF	82.5	0.0752597097589709	82.5	OPART	2
#00BFFF	83.5	0.0747531111847809	83.5	OPART	2
#00BFFF	84.5	0.0693372154243862	84.5	OPART	2
#00BFFF	85.5	0.0518458109673712	85.5	OPART	2
#00BFFF	86.5	0.000966827399256885	86.5	OPART	2
#00BFFF	87.5	0.000654683831187292	87.5	OPART	2
#00BFFF	88.5	0.000687312804173509	88.5	OPART	2
#00BFFF	89.5	0	89.5	OPART	2
