colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.640050475918805	45.5	LOPART	2
#000000	46.5	0.639877384153159	46.5	LOPART	2
#000000	47.5	0.639885721261935	47.5	LOPART	2
#000000	48.5	0.639865663297591	48.5	LOPART	2
#000000	49.5	0.63985736279491	49.5	LOPART	2
#000000	50.5	0.63996423367953	50.5	LOPART	2
#000000	51.5	0.639922360120521	51.5	LOPART	2
#000000	52.5	0.63931835446744	52.5	LOPART	2
#000000	53.5	0.639136451660083	53.5	LOPART	2
#000000	54.5	0.638290112185804	54.5	LOPART	2
#000000	55.5	0.998403178075218	55.5	LOPART	2
#000000	56.5	1	56.5	LOPART	2
#000000	57.5	0.999505153571817	57.5	LOPART	2
#000000	58.5	0.997558267200314	58.5	LOPART	2
#000000	59.5	0.995124819790242	59.5	LOPART	2
#000000	60.5	0.991632101954993	60.5	LOPART	2
#000000	61.5	0.993133945258812	61.5	LOPART	2
#000000	62.5	0.988877023849139	62.5	LOPART	2
#000000	63.5	0.988685756253006	63.5	LOPART	2
#000000	64.5	0.987041128636562	64.5	LOPART	2
#000000	65.5	0.984696767314115	65.5	LOPART	2
#000000	66.5	0.984470786075085	66.5	LOPART	2
#000000	67.5	0.986068849997574	67.5	LOPART	2
#000000	68.5	0.985115726220572	68.5	LOPART	2
#000000	69.5	0.983134650041284	69.5	LOPART	2
#000000	70.5	0.982672302382205	70.5	LOPART	2
#000000	71.5	0.982160798914482	71.5	LOPART	2
#000000	72.5	0.9793475620613	72.5	LOPART	2
#000000	73.5	0.977152666278887	73.5	LOPART	2
#000000	74.5	0.973588813344455	74.5	LOPART	2
#000000	75.5	0.970676351158722	75.5	LOPART	2
#000000	76.5	0.97553691469956	76.5	LOPART	2
#000000	77.5	0.975758394868558	77.5	LOPART	2
#000000	78.5	0.9769029026398	78.5	LOPART	2
#000000	79.5	0.977371792120558	79.5	LOPART	2
#000000	90.5	0.998974965395418	90.5	LOPART	2
#000000	91.5	0.998004607327015	91.5	LOPART	2
#000000	92.5	0.995893225234638	92.5	LOPART	2
#000000	93.5	0.998720431792248	93.5	LOPART	2
