colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.571001072340457	20.5	LOPART	2
#000000	21.5	0.450925510588864	21.5	LOPART	2
#000000	22.5	0.479400786785153	22.5	LOPART	2
#000000	23.5	0.36611230867097	23.5	LOPART	2
#000000	24.5	0.204693648865547	24.5	LOPART	2
#000000	25.5	0.140861052964319	25.5	LOPART	2
#000000	26.5	0.368982676494982	26.5	LOPART	2
#000000	27.5	0.412013186915814	27.5	LOPART	2
#000000	28.5	0.48266232262955	28.5	LOPART	2
#000000	29.5	0.496512944665477	29.5	LOPART	2
#000000	30.5	0.136200030768133	30.5	LOPART	2
#000000	31.5	0.134160067191813	31.5	LOPART	2
#000000	32.5	0.134279938564566	32.5	LOPART	2
#000000	33.5	0.12070771099652	33.5	LOPART	2
#000000	34.5	0.120529453017425	34.5	LOPART	2
