colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0.961157006859878	0.5	OPART	2
#00BFFF	1.5	1	1.5	OPART	2
#00BFFF	2.5	0.981548261662408	2.5	OPART	2
#00BFFF	3.5	0.934811042144529	3.5	OPART	2
#00BFFF	4.5	0.937642663283193	4.5	OPART	2
#00BFFF	5.5	0.919975090299553	5.5	OPART	2
#00BFFF	6.5	0.897967853139383	6.5	OPART	2
#00BFFF	7.5	0.864239734230668	7.5	OPART	2
#00BFFF	8.5	0.84811862754043	8.5	OPART	2
#00BFFF	9.5	0.785333497843231	9.5	OPART	2
#00BFFF	10.5	0.76614174737733	10.5	OPART	2
#00BFFF	11.5	0.733987482512093	11.5	OPART	2
#00BFFF	12.5	0.687871098546338	12.5	OPART	2
#00BFFF	13.5	0.672544884626088	13.5	OPART	2
#00BFFF	14.5	0.671147896916143	14.5	OPART	2
#00BFFF	15.5	0.603805435201532	15.5	OPART	2
#00BFFF	16.5	0.630918909399901	16.5	OPART	2
#00BFFF	17.5	0.583379571689887	17.5	OPART	2
#00BFFF	18.5	0.554241165825127	18.5	OPART	2
#00BFFF	19.5	0.500409499343682	19.5	OPART	2
#00BFFF	20.5	0.459154631911872	20.5	OPART	2
#00BFFF	21.5	0.373133967499948	21.5	OPART	2
#00BFFF	22.5	0.371798481151711	22.5	OPART	2
#00BFFF	23.5	0.294857990670376	23.5	OPART	2
#00BFFF	24.5	0.203919248180319	24.5	OPART	2
#00BFFF	25.5	0.166139578662558	25.5	OPART	2
#00BFFF	26.5	0.18255520171024	26.5	OPART	2
#00BFFF	27.5	0.200707120379051	27.5	OPART	2
#00BFFF	28.5	0.199181437124626	28.5	OPART	2
#00BFFF	29.5	0.205880547380407	29.5	OPART	2
#00BFFF	30.5	0.207554909134689	30.5	OPART	2
#00BFFF	31.5	0.209439909675722	31.5	OPART	2
#00BFFF	32.5	0.209855772895001	32.5	OPART	2
#00BFFF	33.5	0.210052564858359	33.5	OPART	2
#00BFFF	34.5	0.210150200736717	34.5	OPART	2
#00BFFF	35.5	0.209876392117716	35.5	OPART	2
#00BFFF	36.5	0.209255396406794	36.5	OPART	2
#00BFFF	37.5	0.20569291994609	37.5	OPART	2
#00BFFF	38.5	0.20303458582578	38.5	OPART	2
#00BFFF	39.5	0.201274295142983	39.5	OPART	2
#00BFFF	40.5	0.200627390181401	40.5	OPART	2
#00BFFF	41.5	0.199400690716288	41.5	OPART	2
#00BFFF	42.5	0.190581258388851	42.5	OPART	2
#00BFFF	43.5	0.186414224557334	43.5	OPART	2
#00BFFF	44.5	0.196437931627121	44.5	OPART	2
#00BFFF	45.5	0.199171808683738	45.5	OPART	2
#00BFFF	46.5	0.205514860749488	46.5	OPART	2
#00BFFF	47.5	0.204751910435832	47.5	OPART	2
#00BFFF	48.5	0.204518882215931	48.5	OPART	2
#00BFFF	49.5	0.204013694869269	49.5	OPART	2
#00BFFF	50.5	0.200241964546599	50.5	OPART	2
#00BFFF	51.5	0.200775152284375	51.5	OPART	2
#00BFFF	52.5	0.207552611774081	52.5	OPART	2
#00BFFF	53.5	0.208831719124234	53.5	OPART	2
#00BFFF	54.5	0.201528307410385	54.5	OPART	2
#00BFFF	55.5	0.210152355430114	55.5	OPART	2
#00BFFF	56.5	0.209898442371298	56.5	OPART	2
#00BFFF	57.5	0.210132024948891	57.5	OPART	2
#00BFFF	58.5	0.209039662867398	58.5	OPART	2
#00BFFF	59.5	0.196094672469083	59.5	OPART	2
#00BFFF	60.5	0.171777059533443	60.5	OPART	2
#00BFFF	61.5	0.185376092425225	61.5	OPART	2
#00BFFF	62.5	0.154113970696987	62.5	OPART	2
#00BFFF	63.5	0.15617252641085	63.5	OPART	2
#00BFFF	64.5	0.144784811853642	64.5	OPART	2
#00BFFF	65.5	0.126535025190414	65.5	OPART	2
#00BFFF	66.5	0.128267162479783	66.5	OPART	2
#00BFFF	67.5	0.142752213265612	67.5	OPART	2
#00BFFF	68.5	0.136903253640879	68.5	OPART	2
#00BFFF	69.5	0.122137784447475	69.5	OPART	2
#00BFFF	70.5	0.120081036071679	70.5	OPART	2
#00BFFF	71.5	0.117575120180176	71.5	OPART	2
#00BFFF	72.5	0.0931577024177401	72.5	OPART	2
#00BFFF	73.5	0.072702407793048	73.5	OPART	2
#00BFFF	74.5	0.0351025803802789	74.5	OPART	2
#00BFFF	75.5	0	75.5	OPART	2
#00BFFF	76.5	0.0403435166411899	76.5	OPART	2
#00BFFF	77.5	0.0432752326870612	77.5	OPART	2
#00BFFF	78.5	0.0398834250501386	78.5	OPART	2
#00BFFF	79.5	0.0309987087779281	79.5	OPART	2
#00BFFF	80.5	0.0413033644581812	80.5	OPART	2
#00BFFF	81.5	0.0307829448427737	81.5	OPART	2
#00BFFF	82.5	0.0428530605277487	82.5	OPART	2
