colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	1	0.5	OPART	2
#00BFFF	1.5	0.855246240368854	1.5	OPART	2
#00BFFF	2.5	0.853740092567683	2.5	OPART	2
#00BFFF	3.5	0.678741410912317	3.5	OPART	2
#00BFFF	4.5	0.46744747707678	4.5	OPART	2
#00BFFF	5.5	0.444232672624914	5.5	OPART	2
#00BFFF	6.5	0.43461833393157	6.5	OPART	2
#00BFFF	7.5	0.429030998022287	7.5	OPART	2
#00BFFF	8.5	0.373107387812826	8.5	OPART	2
#00BFFF	9.5	0.113871997143809	9.5	OPART	2
#00BFFF	10.5	0.0973382141089072	10.5	OPART	2
#00BFFF	11.5	0.0973271724114181	11.5	OPART	2
#00BFFF	12.5	0	12.5	OPART	2
