colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0	0.5	OPART	2
#00BFFF	1.5	0.36484756408745	1.5	OPART	2
#00BFFF	2.5	0.362561618021819	2.5	OPART	2
#00BFFF	3.5	0.357475481292016	3.5	OPART	2
#00BFFF	4.5	0.357349969991401	4.5	OPART	2
#00BFFF	5.5	0.355182259757722	5.5	OPART	2
#00BFFF	6.5	0.352576676345521	6.5	OPART	2
#00BFFF	7.5	0.348804932952963	7.5	OPART	2
#00BFFF	8.5	0.346785077732195	8.5	OPART	2
#00BFFF	9.5	0.34017596317489	9.5	OPART	2
#00BFFF	10.5	0.337847443595386	10.5	OPART	2
#00BFFF	11.5	0.334256692801908	11.5	OPART	2
#00BFFF	12.5	0.329319199241684	12.5	OPART	2
#00BFFF	13.5	0.327359945729696	13.5	OPART	2
#00BFFF	14.5	0.326751030875347	14.5	OPART	2
#00BFFF	15.5	0.319768879554703	15.5	OPART	2
#00BFFF	16.5	0.321905417700057	16.5	OPART	2
#00BFFF	17.5	0.316829726457105	17.5	OPART	2
#00BFFF	18.5	0.313537590723643	18.5	OPART	2
#00BFFF	19.5	0.307881049860964	19.5	OPART	2
#00BFFF	20.5	0.303442000832694	20.5	OPART	2
#00BFFF	21.5	0.29477303330476	21.5	OPART	2
#00BFFF	22.5	0.294130864504684	22.5	OPART	2
#00BFFF	23.5	0.286360730147377	23.5	OPART	2
#00BFFF	24.5	0.27732628730061	24.5	OPART	2
#00BFFF	25.5	0.273277488568471	25.5	OPART	2
#00BFFF	26.5	0.283429241234871	26.5	OPART	2
#00BFFF	27.5	0.285629186551615	27.5	OPART	2
#00BFFF	28.5	0.290202202937504	28.5	OPART	2
#00BFFF	29.5	0.291271834045126	29.5	OPART	2
#00BFFF	30.5	0.293366553375036	30.5	OPART	2
#00BFFF	31.5	0.294312791914921	31.5	OPART	2
#00BFFF	32.5	0.296077761086197	32.5	OPART	2
#00BFFF	33.5	0.296086749745571	33.5	OPART	2
#00BFFF	34.5	0.298921419759867	34.5	OPART	2
#00BFFF	35.5	0.302600700428226	35.5	OPART	2
#00BFFF	36.5	0.305714529890087	36.5	OPART	2
#00BFFF	37.5	0.310803245999258	37.5	OPART	2
#00BFFF	38.5	0.314086148604291	38.5	OPART	2
#00BFFF	39.5	0.316589184994667	39.5	OPART	2
#00BFFF	40.5	0.318429663153576	40.5	OPART	2
#00BFFF	41.5	0.320410255816664	41.5	OPART	2
#00BFFF	42.5	0.324840339927478	42.5	OPART	2
#00BFFF	43.5	0.327286742949144	43.5	OPART	2
#00BFFF	44.5	0.325414340696423	44.5	OPART	2
#00BFFF	45.5	0.325501653741439	45.5	OPART	2
#00BFFF	46.5	0.323383046122456	46.5	OPART	2
#00BFFF	47.5	0.324878636996662	47.5	OPART	2
#00BFFF	48.5	0.325978044348461	48.5	OPART	2
#00BFFF	49.5	0.327171556518849	49.5	OPART	2
#00BFFF	50.5	0.329831677801305	50.5	OPART	2
#00BFFF	51.5	0.330400242958739	51.5	OPART	2
#00BFFF	52.5	0.326563946221102	52.5	OPART	2
#00BFFF	53.5	0.326661201149832	53.5	OPART	2
#00BFFF	54.5	0.323817274663049	54.5	OPART	2
#00BFFF	55.5	0.324617738158381	55.5	OPART	2
#00BFFF	56.5	0.326824863562051	56.5	OPART	2
#00BFFF	57.5	0.326406221239885	57.5	OPART	2
#00BFFF	58.5	0.323916666060744	58.5	OPART	2
#00BFFF	59.5	0.320941480330716	59.5	OPART	2
#00BFFF	60.5	0.316843192548734	60.5	OPART	2
#00BFFF	61.5	0.318741969315911	61.5	OPART	2
#00BFFF	62.5	0.313715384197414	62.5	OPART	2
#00BFFF	63.5	0.313560534874974	63.5	OPART	2
#00BFFF	64.5	0.311702798620037	64.5	OPART	2
#00BFFF	65.5	0.309032138414648	65.5	OPART	2
#00BFFF	66.5	0.308876547646325	66.5	OPART	2
#00BFFF	67.5	0.311018561635902	67.5	OPART	2
#00BFFF	68.5	0.310059262827606	68.5	OPART	2
#00BFFF	69.5	0.307828139242019	69.5	OPART	2
#00BFFF	70.5	0.307515317267498	70.5	OPART	2
