colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0	0.5	OPART	2
#00BFFF	1.5	0.984564860174067	1.5	OPART	2
#00BFFF	2.5	0.989903358719079	2.5	OPART	2
#00BFFF	3.5	1	3.5	OPART	2
#00BFFF	4.5	0.992386216457413	4.5	OPART	2
#00BFFF	5.5	0.988919436203385	5.5	OPART	2
#00BFFF	6.5	0.987222276148474	6.5	OPART	2
#00BFFF	7.5	0.991842299046563	7.5	OPART	2
#00BFFF	8.5	0.983857287430699	8.5	OPART	2
#00BFFF	9.5	0.999348452054178	9.5	OPART	2
#00BFFF	10.5	0.996021996522202	10.5	OPART	2
#00BFFF	11.5	0.994818594479318	11.5	OPART	2
