colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.391073875121956	45.5	LOPART	2
#000000	46.5	0.386518671552658	46.5	LOPART	2
#000000	47.5	0.386496693647876	47.5	LOPART	2
#000000	48.5	0.385911785967765	48.5	LOPART	2
#000000	49.5	0.385550968063249	49.5	LOPART	2
#000000	50.5	0.387664211987493	50.5	LOPART	2
#000000	51.5	0.386509237668812	51.5	LOPART	2
#000000	52.5	0.375638868565068	52.5	LOPART	2
#000000	53.5	0.372521164941834	53.5	LOPART	2
#000000	54.5	0.35992467055285	54.5	LOPART	2
#000000	55.5	0.715731085026964	55.5	LOPART	2
#000000	56.5	0.733461575390755	56.5	LOPART	2
#000000	57.5	0.726489557946699	57.5	LOPART	2
#000000	58.5	0.702178331064193	58.5	LOPART	2
#000000	59.5	0.672335993049254	59.5	LOPART	2
#000000	60.5	0.63041888486152	60.5	LOPART	2
#000000	61.5	0.646570068018388	61.5	LOPART	2
#000000	62.5	0.595943825283113	62.5	LOPART	2
#000000	63.5	0.592416665725443	63.5	LOPART	2
#000000	64.5	0.572181240835981	64.5	LOPART	2
#000000	65.5	0.544014547656852	65.5	LOPART	2
#000000	66.5	0.540144253794249	66.5	LOPART	2
#000000	67.5	0.55719321405324	67.5	LOPART	2
#000000	68.5	0.545031849477735	68.5	LOPART	2
#000000	69.5	0.521200787001471	69.5	LOPART	2
#000000	70.5	0.514768324501999	70.5	LOPART	2
#000000	71.5	0.507825375516919	71.5	LOPART	2
#000000	72.5	0.474983037929304	72.5	LOPART	2
#000000	73.5	0.449414974150943	73.5	LOPART	2
#000000	74.5	0.408992217860869	74.5	LOPART	2
#000000	75.5	0.376317453663493	75.5	LOPART	2
#000000	76.5	0.42919827800188	76.5	LOPART	2
#000000	77.5	0.43111160379043	77.5	LOPART	2
#000000	78.5	0.443236978476655	78.5	LOPART	2
#000000	79.5	0.448048428784913	79.5	LOPART	2
#000000	90.5	0.682523892651232	90.5	LOPART	2
#000000	91.5	0.670927452343723	91.5	LOPART	2
#000000	92.5	0.654070891658546	92.5	LOPART	2
#000000	93.5	0.682830765287136	93.5	LOPART	2
#000000	94.5	0.711500178756437	94.5	LOPART	2
#000000	95.5	0.737224339095714	95.5	LOPART	2
#000000	96.5	0.751633076995825	96.5	LOPART	2
#000000	97.5	0.745523129392555	97.5	LOPART	2
