colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	20.5	0.499894660168044	20.5	LOPART	2
#000000	21.5	0.38999876190632	21.5	LOPART	2
#000000	22.5	0.399501387758559	22.5	LOPART	2
#000000	23.5	0.298502207873891	23.5	LOPART	2
#000000	24.5	0.170876500930824	24.5	LOPART	2
#000000	25.5	0.119829501702176	25.5	LOPART	2
#000000	26.5	0.286071203796333	26.5	LOPART	2
#000000	27.5	0.314239072038046	27.5	LOPART	2
#000000	28.5	0.364961373543995	28.5	LOPART	2
#000000	29.5	0.371763085966475	29.5	LOPART	2
#000000	30.5	0.124801112352993	30.5	LOPART	2
#000000	31.5	0.125508975993446	31.5	LOPART	2
#000000	32.5	0.125035717279491	32.5	LOPART	2
#000000	33.5	0.116339470465383	33.5	LOPART	2
#000000	34.5	0.120593031758023	34.5	LOPART	2
#000000	35.5	0.12129223020342	35.5	LOPART	2
#000000	36.5	0.120563497549476	36.5	LOPART	2
#000000	37.5	0.111986632631072	37.5	LOPART	2
#000000	38.5	0.107764530539544	38.5	LOPART	2
#000000	39.5	0.105994521045412	39.5	LOPART	2
#000000	40.5	0.106763119274923	40.5	LOPART	2
#000000	41.5	0.105476757450334	41.5	LOPART	2
#000000	42.5	0.0781352880025621	42.5	LOPART	2
#000000	43.5	0.0642473456410443	43.5	LOPART	2
#000000	44.5	0.064448390171479	44.5	LOPART	2
