colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.0335294478528689	45.5	LOPART	2
#000000	46.5	0.0564845103668276	46.5	LOPART	2
#000000	47.5	0.0483263325203097	47.5	LOPART	2
#000000	48.5	0.0421318888698376	48.5	LOPART	2
#000000	49.5	0.0336267603191094	49.5	LOPART	2
#000000	50.5	0.00624965867030006	50.5	LOPART	2
#000000	51.5	0	51.5	LOPART	2
#000000	52.5	0.0436935211272537	52.5	LOPART	2
#000000	53.5	0.0424386463947401	53.5	LOPART	2
#000000	54.5	0.0672348377029959	54.5	LOPART	2
#000000	55.5	0.0658024806307464	55.5	LOPART	2
#000000	56.5	0.0631622426265847	56.5	LOPART	2
#000000	57.5	0.0592040533406641	57.5	LOPART	2
#000000	58.5	0.0641068744549516	58.5	LOPART	2
#000000	59.5	0.0672839528443464	59.5	LOPART	2
#000000	60.5	0.0635965234251297	60.5	LOPART	2
#000000	61.5	0.0644260398930123	61.5	LOPART	2
#000000	62.5	0.0611352295885622	62.5	LOPART	2
