colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	1	0.5	OPART	2
#00BFFF	1.5	0.998128644321633	1.5	OPART	2
#00BFFF	2.5	0.984679914560014	2.5	OPART	2
#00BFFF	3.5	0.941282728914008	3.5	OPART	2
#00BFFF	4.5	0.940238215999349	4.5	OPART	2
#00BFFF	5.5	0.92941895232905	5.5	OPART	2
#00BFFF	6.5	0.914833550199547	6.5	OPART	2
#00BFFF	7.5	0.889679353354378	7.5	OPART	2
#00BFFF	8.5	0.87977290660039	8.5	OPART	2
#00BFFF	9.5	0.819779273246202	9.5	OPART	2
#00BFFF	10.5	0.807314446344884	10.5	OPART	2
#00BFFF	11.5	0.784932016815446	11.5	OPART	2
#00BFFF	12.5	0.749388590256411	12.5	OPART	2
#00BFFF	13.5	0.738864372505445	13.5	OPART	2
#00BFFF	14.5	0.735072786565443	14.5	OPART	2
#00BFFF	15.5	0.674465014256065	15.5	OPART	2
#00BFFF	16.5	0.674738707826785	16.5	OPART	2
#00BFFF	17.5	0.637846029075161	17.5	OPART	2
#00BFFF	18.5	0.617948368548258	18.5	OPART	2
#00BFFF	19.5	0.575151711427233	19.5	OPART	2
#00BFFF	20.5	0.545126316842477	20.5	OPART	2
#00BFFF	21.5	0.464692350315306	21.5	OPART	2
#00BFFF	22.5	0.458952934298486	22.5	OPART	2
#00BFFF	23.5	0.392160257524458	23.5	OPART	2
#00BFFF	24.5	0.309528213692406	24.5	OPART	2
#00BFFF	25.5	0.281539648117601	25.5	OPART	2
#00BFFF	26.5	0.249950551961079	26.5	OPART	2
#00BFFF	27.5	0.250323156318136	27.5	OPART	2
#00BFFF	28.5	0.246724482724896	28.5	OPART	2
#00BFFF	29.5	0.246520390837604	29.5	OPART	2
#00BFFF	30.5	0.246874878235614	30.5	OPART	2
#00BFFF	31.5	0.246618107173581	31.5	OPART	2
#00BFFF	32.5	0.246846255600165	32.5	OPART	2
#00BFFF	33.5	0.245333234382277	33.5	OPART	2
#00BFFF	34.5	0.243909257609596	34.5	OPART	2
#00BFFF	35.5	0.238594426151416	35.5	OPART	2
#00BFFF	36.5	0.234308389808229	36.5	OPART	2
#00BFFF	37.5	0.214916025020034	37.5	OPART	2
#00BFFF	38.5	0.206944105684725	38.5	OPART	2
#00BFFF	39.5	0.20199922348291	39.5	OPART	2
#00BFFF	40.5	0.199451406789894	40.5	OPART	2
#00BFFF	41.5	0.19529491992395	41.5	OPART	2
#00BFFF	42.5	0.167344077006339	42.5	OPART	2
#00BFFF	43.5	0.15742023133929	43.5	OPART	2
#00BFFF	44.5	0.152552987906104	44.5	OPART	2
#00BFFF	45.5	0.152897005216317	45.5	OPART	2
#00BFFF	46.5	0.146807279183253	46.5	OPART	2
#00BFFF	47.5	0.142949621688909	47.5	OPART	2
#00BFFF	48.5	0.140135481938841	48.5	OPART	2
#00BFFF	49.5	0.136269262725744	49.5	OPART	2
#00BFFF	50.5	0.119569280547938	50.5	OPART	2
#00BFFF	51.5	0.11766272070576	51.5	OPART	2
#00BFFF	52.5	0.0987816899879922	52.5	OPART	2
#00BFFF	53.5	0.098523489075286	53.5	OPART	2
#00BFFF	54.5	0.0902928797473191	54.5	OPART	2
#00BFFF	55.5	0.0877878380019987	55.5	OPART	2
#00BFFF	56.5	0.0744658305540565	56.5	OPART	2
#00BFFF	57.5	0.0745985013988306	57.5	OPART	2
#00BFFF	58.5	0.0707565058965256	58.5	OPART	2
#00BFFF	59.5	0.06394057414369	59.5	OPART	2
#00BFFF	60.5	0.0488741501172462	60.5	OPART	2
#00BFFF	61.5	0.040288978620589	61.5	OPART	2
#00BFFF	62.5	0.017955351940308	62.5	OPART	2
#00BFFF	63.5	0.0180604663896559	63.5	OPART	2
#00BFFF	64.5	0.016972981879291	64.5	OPART	2
#00BFFF	65.5	0.0127712647654819	65.5	OPART	2
#00BFFF	66.5	0.0129627840713661	66.5	OPART	2
#00BFFF	67.5	0.00378338575702537	67.5	OPART	2
#00BFFF	68.5	0.00409021195918194	68.5	OPART	2
#00BFFF	69.5	0.0037135859460597	69.5	OPART	2
#00BFFF	70.5	0.00283007306023691	70.5	OPART	2
#00BFFF	71.5	4.63450635988918e-05	71.5	OPART	2
#00BFFF	72.5	0	72.5	OPART	2
