colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	0.5	0	0.5	LOPART	2
#000000	1.5	0.991427574769343	1.5	LOPART	2
#000000	2.5	0.997086706792582	2.5	LOPART	2
#000000	3.5	0.99743330031351	3.5	LOPART	2
#000000	4.5	0.999760258082344	4.5	LOPART	2
#000000	5.5	0.999641373165502	5.5	LOPART	2
#000000	6.5	0.999867587144816	6.5	LOPART	2
#000000	7.5	0.999720959532986	7.5	LOPART	2
#000000	8.5	1	8.5	LOPART	2
#000000	9.5	0.992513731107279	9.5	LOPART	2
#000000	10.5	0.993861749317997	10.5	LOPART	2
#000000	11.5	0.991378437427217	11.5	LOPART	2
#000000	12.5	0.983265216423799	12.5	LOPART	2
#000000	13.5	0.987238865983784	13.5	LOPART	2
#000000	14.5	0.994775652128927	14.5	LOPART	2
#000000	15.5	0.980030316190889	15.5	LOPART	2
#000000	16.5	0.99733868706648	16.5	LOPART	2
#000000	17.5	0.99240895041099	17.5	LOPART	2
#000000	18.5	0.991870973112411	18.5	LOPART	2
#000000	19.5	0.981702416075614	19.5	LOPART	2
