colour	x	y	key	showSelectedlegendsizecolour	PANEL
#000000	45.5	0.161127648194262	45.5	LOPART	2
#000000	46.5	0.156581409718099	46.5	LOPART	2
#000000	47.5	0.161971878914194	47.5	LOPART	2
#000000	48.5	0.159833008819377	48.5	LOPART	2
#000000	49.5	0.155250310794718	49.5	LOPART	2
#000000	50.5	0.139965003956525	50.5	LOPART	2
#000000	51.5	0.134617087740673	51.5	LOPART	2
#000000	52.5	0.153752019541379	52.5	LOPART	2
#000000	53.5	0.151426442612629	53.5	LOPART	2
#000000	54.5	0.158659730996514	54.5	LOPART	2
#000000	55.5	0.138526430750773	55.5	LOPART	2
#000000	56.5	0.118645630715158	56.5	LOPART	2
#000000	57.5	0.12064262457761	57.5	LOPART	2
#000000	58.5	0.12343546082813	58.5	LOPART	2
#000000	59.5	0.121681983466552	59.5	LOPART	2
#000000	60.5	0.112121008812294	60.5	LOPART	2
#000000	61.5	0.0965046499754246	61.5	LOPART	2
#000000	62.5	0.0860318273382529	62.5	LOPART	2
#000000	63.5	0.0874323773071377	63.5	LOPART	2
#000000	64.5	0.0889554996567977	64.5	LOPART	2
