group	x	y
1	0.5	0
2	0.5	0
3	0.5	0
4	0.5	0
5	0.5	0
6	0.5	0
7	0.5	0
8	0.5	0
9	0.5	0
10	0.5	0
11	0.5	0
12	0.5	0
13	0.5	0
14	0.5	0
15	0.5	0
16	0.5	0
17	0.5	0
18	0.5	0
19	0.5	0
20	0.5	0
21	0.5	0
22	0.5	0
23	0.5	0
24	0.5	0
25	0.5	0
26	0.5	0
27	0.5	0
28	0.5	0
29	0.5	0
30	25.5	0.4504837594684
31	25.5	0.298178881456286
32	25.5	0.270114616370029
33	25.5	0.265892815177084
34	25.5	0.220173574544773
35	25.5	0.156919812978488
36	25.5	0.093738419040984
37	25.5	0
38	25.5	0
39	25.5	0
40	25.5	0
41	25.5	0
42	25.5	0
43	25.5	0
44	25.5	0
45	25.5	0
46	25.5	0
47	25.5	0
48	25.5	0
49	25.5	0
50	25.5	0
51	25.5	0
52	25.5	0
53	25.5	0
54	25.5	0
55	51.5	0.613657515034358
56	51.5	0.497893597246194
57	51.5	0.485270277866192
58	51.5	0.478450358227119
59	51.5	0.470645084683909
60	51.5	0.4572757552486
61	51.5	0.46655698411376
62	51.5	0.453012125575384
63	51.5	0.455687692850842
64	51.5	0.453304254270385
65	51.5	0.449194037537144
66	51.5	0.452285374009298
67	51.5	0.460368194034386
68	51.5	0.46097129052832
69	51.5	0.459146191505988
70	51.5	0.461281216640788
71	51.5	0.463287137232247
72	51.5	0.460727807129895
73	51.5	0.459915791523104
74	51.5	0.457104452538559
75	51.5	0.45608327612197
76	51.5	0.467412194779146
77	51.5	0.471048688957353
78	51.5	0.475806159415143
79	51.5	0.479432818178273
80	54.5	0.440765560632053
81	54.5	0.437926646655049
82	54.5	0.435602033757522
83	54.5	0.418706485818181
84	54.5	0.401408823104547
85	54.5	0.38386140375015
86	54.5	0.368171221754735
87	54.5	0.368738307321711
88	54.5	0.35992467055285
89	54.5	0.347414098008674
90	75.5	0.325000856475621
